Season,GameID,Date,Game,Player,PlayerID,Gm#,Team,Is_Home,Opp,PTS,REB,AST,STL,BLK,TOV,MP,OffREB,DefREB,FG,FGA,3P,3PA,FT,FTA,PF,BLK_STL,REB_AST,PTS_AST,PTS_REB,PTS_REB_AST,FANTASY
2024-25,202410250ATL,10/25/2024,ATL vs CHO,Miles Bridges,bridgmi02,71,CHO,0,ATL,27,5,0,0,1,0,30.5,1,4,8,17,3,8,8,8,3,1,5,27,32,32,36
2024-25,202410250POR,10/25/2024,POR vs NOP,Deni Avdija,avdijde01,77,POR,1,NOP,2,6,6,1,2,2,30.9,1,5,1,9,0,3,0,0,1,3,12,8,8,14,25.2
2024-25,202410250HOU,10/25/2024,HOU vs MEM,Fred VanVleet,vanvlfr01,75,HOU,1,MEM,16,3,3,1,0,0,30.91666667,0,3,5,9,5,9,1,4,4,1,6,19,19,22,27.1
2024-25,202410250HOU,10/25/2024,HOU vs MEM,Dillon Brooks,brookdi01,74,HOU,1,MEM,18,4,0,2,0,0,31.2,3,1,5,12,2,6,6,6,3,2,4,18,22,22,28.8
2024-25,202410250CLE,10/25/2024,CLE vs DET,Jarrett Allen,allenja01,79,CLE,1,DET,17,11,2,1,1,1,31.21666667,0,11,5,7,0,0,7,8,0,2,13,19,28,30,38.2
2024-25,202410250ORL,10/25/2024,ORL vs BRK,Wendell Carter Jr.,cartewe01,57,ORL,1,BRK,8,11,4,2,0,0,31.45,1,10,3,5,1,3,1,2,1,2,15,12,19,23,33.2
2024-25,202410250HOU,10/25/2024,HOU vs MEM,Alperen Sengun,sengual01,65,HOU,1,MEM,16,15,2,1,0,3,31.7,5,10,5,13,0,2,6,8,5,1,17,18,31,33,37
2024-25,202410250CLE,10/25/2024,CLE vs DET,Evan Mobley,mobleev01,52,CLE,1,DET,16,6,3,4,2,4,31.73333333,1,5,6,12,2,3,2,2,1,6,9,19,22,25,41.7
2024-25,202410250HOU,10/25/2024,HOU vs MEM,Jalen Green,greenja05,84,HOU,1,MEM,22,6,4,3,1,2,31.75,2,4,8,21,4,8,2,6,3,4,10,26,28,32,45.2
2024-25,202410250MIL,10/25/2024,MIL vs CHI,Nikola Vucevic,vucevni01,78,CHI,0,MIL,22,10,4,0,0,1,32,2,8,7,17,4,9,4,4,4,0,14,26,32,36,39
2024-25,202410250NYK,10/25/2024,NYK vs IND,Karl-Anthony Towns,townska01,64,NYK,1,IND,21,15,0,1,2,0,32.28333333,4,11,5,11,2,2,9,10,2,3,15,21,36,36,48
2024-25,202410250LAL,10/25/2024,LAL vs PHO,Tyus Jones,jonesty01,68,PHO,0,LAL,14,2,4,1,0,2,32.4,0,2,5,8,2,4,2,2,0,1,6,18,16,20,23.4
2024-25,202410250ORL,10/25/2024,ORL vs BRK,Dennis Schroder,schrode01,82,BRK,0,ORL,20,1,6,1,0,2,32.45,0,1,7,12,3,4,3,4,3,1,7,26,21,27,31.2
2024-25,202410250POR,10/25/2024,POR vs NOP,Deandre Ayton,aytonde01,57,POR,1,NOP,10,15,2,0,2,1,32.93333333,2,13,5,14,0,0,0,1,4,2,17,12,25,27,36
2024-25,202410250CLE,10/25/2024,CLE vs DET,Darius Garland,garlada01,59,CLE,1,DET,13,2,6,1,0,3,33.03333333,0,2,5,11,3,7,0,0,2,1,8,19,15,21,24.4
2024-25,202410250ATL,10/25/2024,ATL vs CHO,De'Andre Hunter,huntede01,59,ATL,1,CHO,24,7,3,0,1,0,33.15,1,6,7,14,2,6,8,8,4,1,10,27,31,34,39.9
2024-25,202410250MIL,10/25/2024,MIL vs CHI,Zach LaVine,lavinza01,27,CHI,0,MIL,25,5,1,0,2,1,33.28333333,1,4,9,15,2,6,5,6,0,2,6,26,30,31,37.5
2024-25,202410250NYK,10/25/2024,NYK vs IND,Mikal Bridges,bridgmi01,84,NYK,1,IND,21,1,5,1,0,1,33.48333333,1,0,8,12,2,3,3,4,4,1,6,26,22,27,31.7
2024-25,202410250TOR,10/25/2024,TOR vs PHI,Caleb Martin,martica02,66,PHI,0,TOR,11,5,4,0,1,3,33.78333333,4,1,2,6,0,1,7,10,4,1,9,15,16,20,23
2024-25,202410250NYK,10/25/2024,NYK vs IND,OG Anunoby,anunoog01,52,NYK,1,IND,14,4,1,1,0,1,34.01666667,0,4,6,12,1,4,1,2,3,1,5,15,18,19,22.3
2024-25,202410250MIL,10/25/2024,MIL vs CHI,Gary Trent Jr.,trentga02,73,MIL,1,CHI,10,1,2,2,0,0,34.01666667,0,1,3,8,2,5,2,2,2,2,3,12,11,13,20.2
2024-25,202410250MIL,10/25/2024,MIL vs CHI,Coby White,whiteco01,81,CHI,0,MIL,35,6,5,4,0,3,34.36666667,0,6,12,20,7,13,4,4,1,4,11,40,41,46,58.7
2024-25,202410250CLE,10/25/2024,CLE vs DET,Tobias Harris,harrito02,72,DET,0,CLE,10,5,4,1,1,1,34.66666667,0,5,3,9,2,3,2,2,1,2,9,14,15,19,27
2024-25,202410250LAL,10/25/2024,LAL vs PHO,LeBron James,jamesle01,74,LAL,1,PHO,21,4,8,0,0,2,34.7,0,4,7,13,2,5,5,8,1,0,12,29,25,33,35.8
2024-25,202410250CLE,10/25/2024,CLE vs DET,Cade Cunningham,cunnica01,64,DET,0,CLE,33,4,6,0,0,9,34.91666667,2,2,14,24,2,6,3,3,4,0,10,39,37,43,37.8
2024-25,202410250HOU,10/25/2024,HOU vs MEM,Jabari Smith Jr.,smithja05,78,HOU,1,MEM,14,16,4,0,2,3,35.03333333,6,10,5,13,0,3,4,4,5,2,20,18,30,34,42.2
2024-25,202410250ORL,10/25/2024,ORL vs BRK,Cam Thomas,thomaca02,68,BRK,0,ORL,24,6,3,0,0,3,35.05,1,5,7,17,3,5,7,8,2,0,9,27,30,33,32.7
2024-25,202410250MIL,10/25/2024,MIL vs CHI,Giannis Antetokounmpo,antetgi01,75,MIL,1,CHI,38,11,5,0,0,3,35.13333333,1,10,15,23,0,1,8,16,1,0,16,43,49,54,55.7
2024-25,202410250POR,10/25/2024,POR vs NOP,Brandon Ingram,ingrabr01,66,NOP,0,POR,21,8,4,2,1,2,35.31666667,2,6,8,20,4,9,1,2,3,3,12,25,29,33,43.6
2024-25,202410250LAL,10/25/2024,LAL vs PHO,Devin Booker,bookede01,70,PHO,0,LAL,23,3,4,1,1,2,35.33333333,2,1,9,21,4,10,1,2,3,2,7,27,26,30,36.6
2024-25,202410250ORL,10/25/2024,ORL vs BRK,Cameron Johnson,johnsca02,60,BRK,0,ORL,12,2,2,0,1,2,35.4,1,1,4,12,2,10,2,3,4,1,4,14,14,16,18.4
2024-25,202410250LAL,10/25/2024,LAL vs PHO,Bradley Beal,bealbr01,55,PHO,0,LAL,15,1,9,2,1,2,35.43333333,0,1,6,14,3,6,0,0,4,3,10,24,16,25,36.7
2024-25,202410250MIL,10/25/2024,MIL vs CHI,Damian Lillard,lillada01,75,MIL,1,CHI,28,4,8,0,0,5,35.78333333,0,4,11,21,3,12,3,3,1,0,12,36,32,40,39.8
2024-25,202410250MIL,10/25/2024,MIL vs CHI,Patrick Williams,willipa01,45,CHI,0,MIL,13,5,2,3,0,1,36.08333333,1,4,5,11,2,4,1,1,2,3,7,15,18,20,30
2024-25,202410250POR,10/25/2024,POR vs NOP,Anfernee Simons,simonan01,48,POR,1,NOP,24,1,7,1,0,4,36.15,0,1,6,20,2,9,10,11,2,1,8,31,25,32,34.7
2024-25,202410250TOR,10/25/2024,TOR vs PHI,Scottie Barnes,barnesc01,62,TOR,1,PHI,27,5,4,2,1,4,36.31666667,2,3,8,11,0,2,11,13,2,3,9,31,32,36,44
2024-25,202410250LAL,10/25/2024,LAL vs PHO,Austin Reaves,reaveau01,85,LAL,1,PHO,26,4,8,3,1,4,36.65,0,4,8,12,5,7,5,6,4,4,12,34,30,38,50.8
2024-25,202410250NYK,10/25/2024,NYK vs IND,Josh Hart,hartjo01,83,NYK,1,IND,20,10,3,1,0,3,36.66666667,3,7,8,15,1,6,3,4,1,1,13,23,30,33,36.5
2024-25,202410250ORL,10/25/2024,ORL vs BRK,Paolo Banchero,banchpa01,82,ORL,1,BRK,15,6,9,0,1,0,37.21666667,1,5,4,13,1,2,6,11,2,1,15,24,21,30,38.7
2024-25,202410250LAL,10/25/2024,LAL vs PHO,Anthony Davis,davisan02,79,LAL,1,PHO,35,8,4,1,2,1,37.5,1,7,11,18,0,0,13,17,2,3,12,39,43,47,58.6
2024-25,202410250LAL,10/25/2024,LAL vs PHO,Kevin Durant,duranke01,77,PHO,0,LAL,30,4,6,0,1,3,38.56666667,0,4,11,17,2,3,6,7,3,1,10,36,34,40,43.8
2024-25,202410250ORL,10/25/2024,ORL vs BRK,Franz Wagner,wagnefr01,74,ORL,1,BRK,29,6,5,1,0,3,38.9,2,4,10,19,3,6,6,6,2,1,11,34,35,40,43.7
2024-25,202410250LAL,10/25/2024,LAL vs PHO,Rui Hachimura,hachiru01,71,LAL,1,PHO,14,7,2,0,0,1,39.01666667,2,5,5,12,2,4,2,4,1,0,9,16,21,23,24.4
2024-25,202410250TOR,10/25/2024,TOR vs PHI,Kelly Oubre Jr.,oubreke01,70,PHI,0,TOR,28,2,2,2,0,4,39.13333333,0,2,9,17,3,6,7,8,3,2,4,30,30,32,35.4
2024-25,202410250POR,10/25/2024,POR vs NOP,CJ McCollum,mccolcj01,68,NOP,0,POR,20,2,3,4,1,1,39.86666667,0,2,8,17,4,9,0,0,2,5,5,23,22,25,40.9
2024-25,202410250POR,10/25/2024,POR vs NOP,Jerami Grant,grantje01,56,POR,1,NOP,34,6,1,1,3,5,40.21666667,0,6,11,23,8,17,4,4,3,4,7,35,40,41,49.7
2024-25,202410250TOR,10/25/2024,TOR vs PHI,Tyrese Maxey,maxeyty01,72,PHI,0,TOR,24,2,4,1,0,1,40.9,0,2,6,23,2,12,10,12,5,1,6,28,26,30,34.4
2024-25,202410250ATL,10/25/2024,ATL vs CHO,Jalen Johnson,johnsja05,58,ATL,1,CHO,16,7,3,2,2,2,41.16666667,2,5,4,15,1,4,7,9,5,4,10,19,23,26,38.9
2024-25,202410250ATL,10/25/2024,ATL vs CHO,Trae Young,youngtr01,56,ATL,1,CHO,38,8,10,4,0,7,41.46666667,3,5,11,24,5,14,11,13,1,4,18,48,46,56,67.6
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Jordan Walsh,walshjo01,11,BOS,0,WAS,0,0,0,0,1,0,10.13333333,0,0,0,3,0,2,0,0,1,1,0,0,0,0,3
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Trey Lyles,lylestr01,59,SAC,1,MIN,3,1,1,1,0,0,10.75,0,1,1,4,1,3,0,0,1,1,2,4,4,5,8.7
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Dario Saric,saricda01,65,DEN,1,OKC,2,1,0,1,0,0,11.03333333,0,1,1,2,0,1,0,0,1,1,1,2,3,3,6.2
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Keon Ellis,elliske01,58,SAC,1,MIN,2,1,0,2,0,0,11.18333333,0,1,0,1,0,0,2,2,1,2,1,2,3,3,9.2
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Ousmane Dieng,diengou01,34,OKC,0,DEN,6,3,0,0,1,0,13.25,0,3,2,4,2,3,0,0,1,1,3,6,9,9,12.6
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Zach Collins,colliza01,70,SAS,0,DAL,5,5,1,1,0,1,13.55,2,3,2,3,1,1,0,0,3,1,6,6,10,11,14.5
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Neemias Queta,quetane01,30,BOS,0,WAS,12,7,0,0,0,1,13.63333333,4,3,5,7,0,1,2,2,4,0,7,12,19,19,19.4
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Peyton Watson,watsope01,81,DEN,1,OKC,2,6,1,0,2,0,14.78333333,2,4,1,7,0,4,0,0,0,2,7,3,8,9,16.7
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Quentin Grimes,grimequ01,52,DAL,1,SAS,2,0,0,0,0,0,14.98333333,0,0,1,6,0,1,0,0,1,0,0,2,2,2,2
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Maxi Kleber,klebima01,44,DAL,1,SAS,3,4,1,0,1,0,15.4,0,4,1,3,1,1,0,0,1,1,5,4,7,8,12.3
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Xavier Tillman Sr.,tillmxa01,56,BOS,0,WAS,8,1,1,0,0,1,15.43333333,0,1,3,4,2,3,0,0,1,0,2,9,9,10,9.7
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Tre Jones,jonestr01,78,SAS,0,DAL,3,1,3,1,0,0,15.63333333,1,0,0,2,0,0,3,4,0,1,4,6,4,7,11.7
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Luke Kornet,kornelu01,65,BOS,0,WAS,4,4,1,0,0,0,16.21666667,1,3,2,3,0,0,0,0,4,0,5,5,8,9,10.3
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Julian Strawther,strawju01,51,DEN,1,OKC,6,0,1,1,0,1,17.25,0,0,3,6,0,2,0,0,2,1,1,7,6,7,9.5
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Nickeil Alexander-Walker,alexani01,84,MIN,0,SAC,9,1,2,0,0,1,18.31666667,0,1,3,5,3,5,0,0,0,0,3,11,10,12,12.2
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Stephon Castle,castlst01,1,SAS,0,DAL,8,3,5,0,0,2,18.45,2,1,3,7,0,2,2,3,3,0,8,13,11,16,17.1
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Daniel Gafford,gaffoda01,75,DAL,1,SAS,9,6,2,1,1,1,18.51666667,4,2,3,6,0,0,3,4,5,2,8,11,15,17,24.2
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Alex Caruso,carusal01,72,OKC,0,DEN,0,6,4,0,0,1,19.08333333,2,4,0,2,0,1,0,0,2,0,10,4,6,10,12.2
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Aaron Wiggins,wiggiaa01,79,OKC,0,DEN,15,6,1,0,2,1,19.51666667,0,6,7,9,1,2,0,0,1,2,7,16,21,22,28.7
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Kevin Huerter,huertke01,65,SAC,1,MIN,2,4,0,0,0,0,19.6,0,4,1,4,0,3,0,0,2,0,4,2,6,6,6.8
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Jaden Hardy,hardyja02,74,DAL,1,SAS,11,1,2,0,1,2,19.66666667,1,0,3,6,3,5,2,2,3,1,3,13,12,14,16.2
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Al Horford,horfoal01,67,BOS,0,WAS,0,5,1,0,0,2,20.08333333,1,4,0,2,0,1,0,0,0,0,6,1,5,6,5.5
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Jonas Valanciunas,valanjo01,83,WAS,1,BOS,18,5,2,0,0,0,20.21666667,2,3,8,13,0,0,2,2,0,0,7,20,23,25,27
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Kyshawn George,georgky01,1,WAS,1,BOS,4,3,2,1,0,0,20.28333333,0,3,2,6,0,4,0,0,3,1,5,6,7,9,13.6
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Isaiah Joe,joeis01,79,OKC,0,DEN,7,2,1,0,0,0,20.4,1,1,3,10,1,6,0,0,0,0,3,8,9,10,10.9
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Naji Marshall,marshna01,67,DAL,1,SAS,2,1,3,0,0,0,21.23333333,0,1,1,6,0,2,0,0,1,0,4,5,3,6,7.7
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Russell Westbrook,westbru01,69,DEN,1,OKC,6,5,5,1,2,2,21.25,1,4,2,10,1,6,1,4,0,3,10,11,11,16,26.5
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Alex Sarr,sarral01,1,WAS,1,BOS,2,5,1,0,2,0,21.86666667,1,4,1,7,0,5,0,0,2,2,6,3,7,8,15.5
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Jrue Holiday,holidjr01,71,BOS,0,WAS,7,2,1,0,0,2,22.75,0,2,1,4,0,1,5,5,3,0,3,8,9,10,8.9
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Cason Wallace,wallaca01,83,OKC,0,DEN,4,4,0,2,0,0,23.03333333,2,2,2,7,0,1,0,0,1,2,4,4,8,8,14.8
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Corey Kispert,kispeco01,81,WAS,1,BOS,6,5,3,0,0,1,24.08333333,0,5,3,6,0,3,0,0,2,0,8,9,11,14,15.5
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Keldon Johnson,johnske04,70,SAS,0,DAL,7,4,2,0,0,2,24.78333333,0,4,3,9,1,3,0,0,0,0,6,9,11,13,12.8
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Carlton Carrington,carrica01,1,WAS,1,BOS,3,3,2,0,2,2,25.91666667,0,3,1,6,0,2,1,2,3,2,5,5,6,8,13.6
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Klay Thompson,thompkl01,78,DAL,1,SAS,22,7,1,3,0,0,26.08333333,3,4,7,13,6,10,2,2,1,3,8,23,29,30,40.9
2024-25,202410240DAL,10/24/2024,DAL vs SAS,P.J. Washington,washipj01,74,DAL,1,SAS,11,5,2,1,0,0,26.31666667,2,3,4,11,2,7,1,2,1,1,7,13,16,18,23
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Malik Monk,monkma01,73,SAC,1,MIN,17,1,4,0,0,0,26.4,0,1,6,9,1,2,4,5,1,0,5,21,18,22,24.2
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Naz Reid,reidna01,83,MIN,0,SAC,19,13,3,0,0,2,26.51666667,0,13,6,10,4,7,3,3,4,0,16,22,32,35,37.1
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Donte DiVincenzo,divindo01,83,MIN,0,SAC,9,1,2,0,0,2,26.65,1,0,4,10,1,6,0,0,3,0,3,11,10,12,11.2
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Jeremy Sochan,sochaje01,75,SAS,0,DAL,18,6,2,0,0,4,27.03333333,2,4,6,11,1,2,5,7,4,0,8,20,24,26,24.2
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Julian Champagnie,champju02,75,SAS,0,DAL,18,7,3,1,2,3,27.31666667,2,5,7,12,4,8,0,0,1,3,10,21,25,28,36.9
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Mike Conley,conlemi01,78,MIN,0,SAC,6,2,4,0,1,0,27.33333333,1,1,2,9,2,7,0,0,2,1,6,10,8,12,17.4
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Kyrie Irving,irvinky01,59,DAL,1,SAS,15,3,2,2,1,0,27.4,1,2,6,17,3,7,0,0,1,3,5,17,18,20,30.6
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Jaden McDaniels,mcdanja02,74,MIN,0,SAC,6,2,3,0,1,2,27.48333333,2,0,2,9,0,4,2,2,3,1,5,9,8,11,13.9
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Kyle Kuzma,kuzmaky01,71,WAS,1,BOS,12,2,1,1,1,1,27.65,0,2,6,16,0,5,0,0,1,2,3,13,14,15,20.9
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Dereck Lively II,livelde01,56,DAL,1,SAS,15,11,6,1,0,2,27.78333333,4,7,6,8,0,0,3,5,4,1,17,21,26,32,38.2
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Payton Pritchard,pritcpa01,84,BOS,0,WAS,15,1,2,0,0,0,27.95,0,1,5,11,5,10,0,0,1,0,3,17,16,18,19.2
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Victor Wembanyama,wembavi01,72,SAS,0,DAL,17,9,1,0,1,4,28.46666667,2,7,5,18,1,8,6,6,1,1,10,18,26,27,28.3
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Luguentz Dort,dortlu01,80,OKC,0,DEN,5,2,0,3,1,0,28.58333333,1,1,2,7,0,2,1,1,3,4,2,5,7,7,19.4
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Jayson Tatum,tatumja01,76,BOS,0,WAS,25,11,6,1,0,1,28.65,2,9,9,20,3,11,4,7,1,1,17,31,36,42,49.2
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Chris Paul,paulch01,59,SAS,0,DAL,3,7,8,1,0,2,28.76666667,0,7,1,6,1,4,0,0,3,1,15,11,10,18,24.4
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Christian Braun,braunch01,83,DEN,1,OKC,16,7,1,2,2,3,29.1,2,5,8,15,0,3,0,0,1,4,8,17,23,24,34.9
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Harrison Barnes,barneha02,83,SAS,0,DAL,17,4,2,1,0,0,29.18333333,1,3,7,10,2,5,1,2,2,1,6,19,21,23,27.8
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Derrick White,whitede01,75,BOS,0,WAS,19,4,4,1,0,1,29.26666667,1,3,6,11,4,7,3,4,1,1,8,23,23,27,31.8
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Bilal Coulibaly,coulibi01,64,WAS,1,BOS,8,6,6,1,0,3,29.83333333,1,5,1,2,0,0,6,8,0,1,12,14,14,20,24.2
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Jaylen Brown,brownja02,72,BOS,0,WAS,27,8,3,4,0,2,30.3,1,7,10,20,3,6,4,5,1,4,11,30,35,38,51.1
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Michael Porter Jr.,portemi01,82,DEN,1,OKC,15,8,2,1,0,1,32.16666667,1,7,5,17,3,10,2,2,2,1,10,17,23,25,29.6
2024-25,202410240WAS,10/24/2024,WAS vs BOS,Jordan Poole,poolejo01,79,WAS,1,BOS,26,1,4,4,1,4,32.48333333,0,1,9,17,6,11,2,2,3,5,5,30,27,31,44.2
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Aaron Gordon,gordoaa01,74,DEN,1,OKC,12,9,2,1,0,2,32.55,5,4,5,12,0,1,2,2,1,1,11,14,21,23,26.8
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Jalen Williams,willija06,72,OKC,0,DEN,12,3,3,0,2,5,33.71666667,1,2,5,16,2,8,0,1,3,2,6,15,15,18,21.1
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Rudy Gobert,goberru01,78,MIN,0,SAC,3,11,1,2,0,3,34.63333333,1,10,1,2,0,0,1,2,4,2,12,4,14,15,20.7
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Julius Randle,randlju01,48,MIN,0,SAC,33,5,4,0,0,3,34.81666667,0,5,13,17,5,6,2,3,3,0,9,37,38,42,42
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Nikola Jokic,jokicni01,80,DEN,1,OKC,16,12,13,2,1,3,35.2,4,8,6,13,1,3,3,4,3,3,25,29,28,41,55.9
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Chet Holmgren,holmgch01,83,OKC,0,DEN,25,14,5,2,4,2,35.78333333,4,10,11,18,0,5,3,5,2,6,19,30,39,44,65.3
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Shai Gilgeous-Alexander,gilgesh01,76,OKC,0,DEN,28,7,8,2,3,2,36.2,2,5,11,24,2,6,4,5,2,5,15,36,35,43,61.4
2024-25,202410240DAL,10/24/2024,DAL vs SAS,Luka Doncic,doncilu01,71,DAL,1,SAS,28,10,8,1,1,4,36.26666667,1,9,9,25,4,11,6,8,3,2,18,36,38,46,54
2024-25,202410240SAC,10/24/2024,SAC vs MIN,De'Aaron Fox,foxde01,75,SAC,1,MIN,15,2,11,1,0,2,37.15,0,2,6,14,1,4,2,2,3,1,13,26,17,28,34.9
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Domantas Sabonis,sabondo01,83,SAC,1,MIN,24,8,1,2,1,4,38.18333333,1,7,8,13,3,4,5,8,4,3,9,25,32,33,40.1
2024-25,202410240DEN,10/24/2024,DEN vs OKC,Jamal Murray,murraja01,60,DEN,1,OKC,12,6,4,2,0,3,38.45,2,4,4,13,2,5,2,2,2,2,10,16,18,22,28.2
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Anthony Edwards,edwaran01,81,MIN,0,SAC,32,7,4,1,0,3,39.2,1,6,10,24,5,15,7,7,4,1,11,36,39,43,46.4
2024-25,202410240SAC,10/24/2024,SAC vs MIN,DeMar DeRozan,derozde01,80,SAC,1,MIN,26,8,2,1,0,2,42.53333333,1,7,7,18,0,2,12,14,0,1,10,28,34,36,39.6
2024-25,202410240SAC,10/24/2024,SAC vs MIN,Keegan Murray,murrake02,78,SAC,1,MIN,23,11,2,0,0,0,43,2,9,8,17,5,10,2,2,3,0,13,25,34,36,39.2
2024-25,202410230HOU,10/23/2024,HOU vs CHO,Jock Landale,landajo01,57,HOU,1,CHO,5,3,2,0,0,0,10.46666667,3,0,2,4,1,1,0,0,1,0,5,7,8,10,11.6
2024-25,202410230HOU,10/23/2024,HOU vs CHO,Brandon Miller,millebr02,75,CHO,0,HOU,6,1,1,1,0,1,10.73333333,1,0,2,4,1,2,1,1,0,1,2,7,7,8,10.7
2024-25,202410230TOR,10/23/2024,TOR vs CLE,Jonathan Mogbo,mogbojo01,1,TOR,1,CLE,7,0,0,1,0,0,11.21666667,0,0,2,4,1,2,2,2,1,1,0,7,7,7,10
2024-25,202410230ATL,10/23/2024,ATL vs BRK,Vit Krejci,krejcvi01,23,ATL,1,BRK,3,1,2,0,0,0,11.31666667,0,1,1,2,0,1,1,1,1,0,3,5,4,6,7.2
2024-25,202410230MIA,10/23/2024,MIA vs ORL,Jonathan Isaac,isaacjo01,59,ORL,0,MIA,3,3,0,1,2,0,11.45,2,1,1,4,1,2,0,2,1,3,3,3,6,6,15.6
2024-25,202410230NOP,10/23/2024,NOP vs CHI,Julian Phillips,phillju01,41,CHI,0,NOP,2,0,1,1,0,0,11.53333333,0,0,1,3,0,2,0,0,0,1,1,3,2,3,6.5
2024-25,202410230LAC,10/23/2024,LAC vs PHO,Oso Ighodaro,ighodos01,1,PHO,0,LAC,2,6,0,0,1,0,12.23333333,2,4,1,1,0,0,0,0,1,1,6,2,8,8,12.2
2024-25,202410230UTA,10/23/2024,UTA vs MEM,Brice Sensabaugh,sensabr01,33,UTA,1,MEM,3,2,0,2,0,0,12.31666667,2,0,1,2,0,0,1,2,1,2,2,3,5,5,11.4
2024-25,202410230MIA,10/23/2024,MIA vs ORL,Jalen Suggs,suggsja01,76,ORL,0,MIA,11,2,4,1,0,1,12.53333333,0,2,3,4,1,2,4,4,3,1,6,15,13,17,21.4
2024-25,202410230LAC,10/23/2024,LAC vs PHO,Monte Morris,morrimo01,34,PHO,0,LAC,5,1,2,1,0,0,12.55,0,1,2,5,0,2,1,2,0,1,3,7,6,8,12.2
2024-25,202410230POR,10/23/2024,POR vs GSW,Donovan Clingan,clingdo01,1,POR,1,GSW,2,2,0,1,1,1,12.58333333,0,2,1,2,0,0,0,0,1,2,2,2,4,4,9.4
2024-25,202410230NOP,10/23/2024,NOP vs CHI,Jose Alvarado,alvarjo01,57,NOP,1,CHI,3,0,3,1,0,0,12.8,0,0,1,3,1,3,0,0,3,1,3,6,3,6,10.5
2024-25,202410230HOU,10/23/2024,HOU vs CHO,Tari Eason,easonta01,23,HOU,1,CHO,2,2,2,2,0,0,12.88333333,1,1,1,3,0,1,0,0,1,2,4,4,4,6,13.4
2024-25,202410230LAC,10/23/2024,LAC vs PHO,Kevin Porter Jr.,porteke02,1,LAC,1,PHO,2,4,2,1,0,2,12.93333333,1,3,1,8,0,4,0,0,2,1,6,4,6,8,10.8
